Date,kWh
2023-05-30 01:00:00,-0.13085556
2023-05-30 02:00:00,-0.131154448
2023-05-30 03:00:00,-0.131497785
2023-05-30 04:00:00,-0.130954444
2023-05-30 05:00:00,-0.131646395
2023-05-30 06:00:00,-0.13097389
2023-05-30 07:00:00,0.392449737
2023-05-30 08:00:00,5.544658661
2023-05-30 09:00:00,36.053596497
2023-05-30 10:00:00,55.142627716
2023-05-30 11:00:00,73.780204773
2023-05-30 12:00:00,84.537986755
2023-05-30 13:00:00,77.054801941
2023-05-30 14:00:00,79.683677673
2023-05-30 15:00:00,54.835266113
2023-05-30 16:00:00,70.681739807
2023-05-30 17:00:00,49.035629272
2023-05-30 18:00:00,33.003444672
2023-05-30 19:00:00,12.777107239
2023-05-30 20:00:00,2.723750353
2023-05-30 21:00:00,0.984676123
2023-05-30 22:00:00,-0.131746113
2023-05-30 23:00:00,-0.131747216
2023-05-31 00:00:00,-0.132088333
2023-05-31 01:00:00,-0.131281108
2023-05-31 02:00:00,-0.13163583
2023-05-31 03:00:00,-0.131591946
2023-05-31 04:00:00,-0.131446943
2023-05-31 05:00:00,-0.131565556
2023-05-31 06:00:00,0.409014732
2023-05-31 07:00:00,4.568558216
2023-05-31 08:00:00,18.753118515
2023-05-31 09:00:00,40.266002655
2023-05-31 10:00:00,59.490703583
2023-05-31 11:00:00,74.030052185
2023-05-31 12:00:00,84.17791748
2023-05-31 13:00:00,87.145263672
2023-05-31 14:00:00,89.191581726
2023-05-31 15:00:00,82.887718201
2023-05-31 16:00:00,70.765823364
2023-05-31 17:00:00,56.909633636
2023-05-31 18:00:00,34.24678421
2023-05-31 19:00:00,19.396518707
2023-05-31 20:00:00,5.362766743
2023-05-31 21:00:00,0.771008074
2023-05-31 22:00:00,-0.13127555
2023-05-31 23:00:00,-0.132379174
2023-06-01 00:00:00,-0.13166444
2023-06-01 01:00:00,-0.131756395
2023-06-01 02:00:00,-0.130866393
2023-06-01 03:00:00,-0.130895272
2023-06-01 04:00:00,-0.131165281
2023-06-01 05:00:00,-0.13076055
2023-06-01 06:00:00,-0.063577503
2023-06-01 07:00:00,5.582246304
2023-06-01 08:00:00,10.32789135
2023-06-01 09:00:00,35.140205383
2023-06-01 10:00:00,58.420536041
2023-06-01 11:00:00,72.929367065
2023-06-01 12:00:00,82.525596619
2023-06-01 13:00:00,71.499679565
2023-06-01 14:00:00,53.655666351
2023-06-01 15:00:00,51.568191528
2023-06-01 16:00:00,16.906845093
2023-06-01 17:00:00,35.458786011
2023-06-01 18:00:00,42.389900208
2023-06-01 19:00:00,21.249734879
2023-06-01 20:00:00,7.758439541
2023-06-01 21:00:00,1.10898447
2023-06-01 22:00:00,-0.131454721
2023-06-01 23:00:00,-0.132069722
2023-06-02 00:00:00,-0.130543604
2023-06-02 01:00:00,-0.130772784
2023-06-02 02:00:00,-0.131321937
2023-06-02 03:00:00,-0.131005272
2023-06-02 04:00:00,-0.131122217
2023-06-02 05:00:00,-0.130763337
2023-06-02 06:00:00,-0.019154999
2023-06-02 07:00:00,2.382307053
2023-06-02 08:00:00,14.682526588
2023-06-02 09:00:00,40.140445709
2023-06-02 10:00:00,48.671291351
2023-06-02 11:00:00,75.771614075
2023-06-02 12:00:00,48.832519531
2023-06-02 13:00:00,42.149124146
2023-06-02 14:00:00,37.497821808
2023-06-02 15:00:00,40.996116638
2023-06-02 16:00:00,50.885341644
2023-06-02 17:00:00,43.339836121
2023-06-02 18:00:00,35.580356598
2023-06-02 19:00:00,21.104492188
2023-06-02 20:00:00,4.531813622
2023-06-02 21:00:00,0.716790259
2023-06-02 22:00:00,-0.132091939
2023-06-02 23:00:00,-0.131631672
2023-06-03 00:00:00,-0.131557494
2023-06-03 01:00:00,-0.131447494
2023-06-03 02:00:00,-0.130730271
2023-06-03 03:00:00,-0.131088883
2023-06-03 04:00:00,-0.131580561
2023-06-03 05:00:00,-0.131425276
2023-06-03 06:00:00,0.242958337
2023-06-03 07:00:00,3.345460892
2023-06-03 08:00:00,16.826570511
2023-06-03 09:00:00,32.092891693
2023-06-03 10:00:00,57.056316376
2023-06-03 11:00:00,49.024147034
2023-06-03 12:00:00,69.178390503
2023-06-03 13:00:00,68.68296814
2023-06-03 14:00:00,53.488494873
2023-06-03 15:00:00,73.414627075
2023-06-03 16:00:00,75.180709839
2023-06-03 17:00:00,60.580661774
2023-06-03 18:00:00,38.982135773
2023-06-03 19:00:00,20.911979675
2023-06-03 20:00:00,6.980916023
2023-06-03 21:00:00,0.965994179
2023-06-03 22:00:00,-0.130946383
2023-06-03 23:00:00,-0.130409718
2023-06-04 00:00:00,-0.131328329
2023-06-04 01:00:00,-0.131787777
2023-06-04 02:00:00,-0.131493062
2023-06-04 03:00:00,-0.131979451
2023-06-04 04:00:00,-0.132387504
2023-06-04 05:00:00,-0.13243556
2023-06-04 06:00:00,0.255270839
2023-06-04 07:00:00,4.563080788
2023-06-04 08:00:00,18.312784195
2023-06-04 09:00:00,39.042312622
2023-06-04 10:00:00,57.730369568
2023-06-04 11:00:00,72.16280365
2023-06-04 12:00:00,80.62159729
2023-06-04 13:00:00,86.075500488
2023-06-04 14:00:00,79.835166931
2023-06-04 15:00:00,70.866653442
2023-06-04 16:00:00,36.037689209
2023-06-04 17:00:00,34.402923584
2023-06-04 18:00:00,33.221405029
2023-06-04 19:00:00,18.473897934
2023-06-04 20:00:00,7.25237608
2023-06-04 21:00:00,1.132313609
2023-06-04 22:00:00,-0.13208583
2023-06-04 23:00:00,-0.131080002
2023-06-05 00:00:00,-0.131223336
2023-06-05 01:00:00,-0.131689727
2023-06-05 02:00:00,-0.131421387
2023-06-05 03:00:00,-0.131203339
2023-06-05 04:00:00,-0.131070003
2023-06-05 05:00:00,-0.130994171
2023-06-05 06:00:00,0.260302216
2023-06-05 07:00:00,3.792237997
2023-06-05 08:00:00,10.044228554
