Date,kWh
2023-02-28 01:00:00,-0.006431389
2023-02-28 02:00:00,-0.006394722
2023-02-28 03:00:00,-0.006346111
2023-02-28 04:00:00,-0.0063525
2023-02-28 05:00:00,-0.006343333
2023-02-28 06:00:00,-0.0062975
2023-02-28 07:00:00,0.245368883
2023-02-28 08:00:00,1.614480257
2023-02-28 09:00:00,2.920217037
2023-02-28 10:00:00,3.872810364
2023-02-28 11:00:00,4.614201069
2023-02-28 12:00:00,5.028666019
2023-02-28 13:00:00,3.107409954
2023-02-28 14:00:00,1.892647743
2023-02-28 15:00:00,1.980010509
2023-02-28 16:00:00,0.899836123
2023-02-28 17:00:00,0.117030002
2023-02-28 18:00:00,-0.006558333
2023-02-28 19:00:00,-0.006546667
2023-02-28 20:00:00,-0.006474722
2023-02-28 21:00:00,-0.006476389
2023-02-28 22:00:00,-0.006488333
2023-02-28 23:00:00,-0.006468611
2023-03-01 00:00:00,-0.006405278
2023-03-01 01:00:00,-0.006390556
2023-03-01 02:00:00,-0.006353611
2023-03-01 03:00:00,-0.006310833
2023-03-01 04:00:00,-0.006346944
2023-03-01 05:00:00,-0.006308056
2023-03-01 06:00:00,-0.006241389
2023-03-01 07:00:00,-0.006378611
2023-03-01 08:00:00,0.028783889
2023-03-01 09:00:00,0.198231116
2023-03-01 10:00:00,0.172552228
2023-03-01 11:00:00,0.26280582
2023-03-01 12:00:00,0.473972499
2023-03-01 13:00:00,0.569986105
2023-03-01 14:00:00,0.378221959
2023-03-01 15:00:00,0.149158612
2023-03-01 16:00:00,0.090020001
2023-03-01 17:00:00,0.010406389
2023-03-01 18:00:00,-0.006426111
2023-03-01 19:00:00,-0.006423889
2023-03-01 20:00:00,-0.006382222
2023-03-01 21:00:00,-0.0064075
2023-03-01 22:00:00,-0.006426111
2023-03-01 23:00:00,-0.006403611
2023-03-02 00:00:00,-0.00635
2023-03-02 01:00:00,-0.006323889
2023-03-02 02:00:00,-0.006317778
2023-03-02 03:00:00,-0.006301667
2023-03-02 04:00:00,-0.006284444
2023-03-02 05:00:00,-0.006268611
2023-03-02 06:00:00,-0.006286944
2023-03-02 07:00:00,0.075498335
2023-03-02 08:00:00,0.382272512
2023-03-02 09:00:00,0.752231956
2023-03-02 10:00:00,1.27563417
2023-03-02 11:00:00,2.766378641
2023-03-02 12:00:00,3.859427214
2023-03-02 13:00:00,4.137750149
2023-03-02 14:00:00,3.187972307
2023-03-02 15:00:00,2.873761415
2023-03-02 16:00:00,1.145692468
2023-03-02 17:00:00,0.193204999
2023-03-02 18:00:00,-0.006220556
2023-03-02 19:00:00,-0.006563611
2023-03-02 20:00:00,-0.006506667
2023-03-02 21:00:00,-0.006514167
2023-03-02 22:00:00,-0.006453333
2023-03-02 23:00:00,-0.006457222
2023-03-03 00:00:00,-0.006448611
2023-03-03 01:00:00,-0.006397778
2023-03-03 02:00:00,-0.006369167
2023-03-03 03:00:00,-0.006333889
2023-03-03 04:00:00,-0.006336944
2023-03-03 05:00:00,-0.006304722
2023-03-03 06:00:00,-0.006258611
2023-03-03 07:00:00,0.072240554
2023-03-03 08:00:00,0.342105567
2023-03-03 09:00:00,1.855239749
2023-03-03 10:00:00,2.698232889
2023-03-03 11:00:00,3.407679081
2023-03-03 12:00:00,4.845439434
2023-03-03 13:00:00,4.553929329
2023-03-03 14:00:00,3.716473103
2023-03-03 15:00:00,3.082176208
2023-03-03 16:00:00,2.45438242
2023-03-03 17:00:00,0.549265563
2023-03-03 18:00:00,-0.005324167
2023-03-03 19:00:00,-0.006606667
2023-03-03 20:00:00,-0.006610278
2023-03-03 21:00:00,-0.006595833
2023-03-03 22:00:00,-0.006593889
2023-03-03 23:00:00,-0.006576389
2023-03-04 00:00:00,-0.006429167
2023-03-04 01:00:00,-0.006391667
2023-03-04 02:00:00,-0.006363333
2023-03-04 03:00:00,-0.006375
2023-03-04 04:00:00,-0.006381944
2023-03-04 05:00:00,-0.006365278
2023-03-04 06:00:00,-0.006153889
2023-03-04 07:00:00,0.210191667
2023-03-04 08:00:00,0.85433054
2023-03-04 09:00:00,1.043229699
2023-03-04 10:00:00,1.951084733
2023-03-04 11:00:00,2.16430974
2023-03-04 12:00:00,1.93525672
2023-03-04 13:00:00,3.106717825
2023-03-04 14:00:00,5.356256485
2023-03-04 15:00:00,3.178492785
2023-03-04 16:00:00,2.623695374
2023-03-04 17:00:00,0.730306387
2023-03-04 18:00:00,-0.0029475
2023-03-04 19:00:00,-0.006448056
2023-03-04 20:00:00,-0.006463056
2023-03-04 21:00:00,-0.006431111
2023-03-04 22:00:00,-0.006422778
2023-03-04 23:00:00,-0.006435
2023-03-05 00:00:00,-0.006406667
2023-03-05 01:00:00,-0.006383611
2023-03-05 02:00:00,-0.006355556
2023-03-05 03:00:00,-0.006326944
2023-03-05 04:00:00,-0.006305278
2023-03-05 05:00:00,-0.006351111
2023-03-05 06:00:00,-0.005093889
2023-03-05 07:00:00,0.174816117
2023-03-05 08:00:00,0.968348622
2023-03-05 09:00:00,2.153552294
2023-03-05 10:00:00,4.819508553
2023-03-05 11:00:00,5.98065424
2023-03-05 12:00:00,3.280271053
2023-03-05 13:00:00,3.856330633
2023-03-05 14:00:00,1.843621135
2023-03-05 15:00:00,0.564095557
2023-03-05 16:00:00,0.447738886
2023-03-05 17:00:00,0.017850278
2023-03-05 18:00:00,-0.006501944
2023-03-05 19:00:00,-0.006495556
2023-03-05 20:00:00,-0.006483333
2023-03-05 21:00:00,-0.006463056
2023-03-05 22:00:00,-0.006474722
2023-03-05 23:00:00,-0.006479167
2023-03-06 00:00:00,-0.006495278
2023-03-06 01:00:00,-0.006428333
2023-03-06 02:00:00,-0.006372778
2023-03-06 03:00:00,-0.006374722
2023-03-06 04:00:00,-0.006374444
2023-03-06 05:00:00,-0.00634
2023-03-06 06:00:00,-0.006350833
2023-03-06 07:00:00,-0.006473333
2023-03-06 08:00:00,-0.006563889
2023-03-06 09:00:00,-0.00444
2023-03-06 10:00:00,0.002810833
2023-03-06 11:00:00,0.070424996
2023-03-06 12:00:00,0.39835611
2023-03-06 13:00:00,0.422875822
2023-03-06 14:00:00,0.367028326
2023-03-06 15:00:00,0.351832211
2023-03-06 16:00:00,0.188588053
2023-03-06 17:00:00,0.101741947
2023-03-06 18:00:00,-0.006524444
2023-03-06 19:00:00,-0.006523889
2023-03-06 20:00:00,-0.00655
2023-03-06 21:00:00,-0.006552778
2023-03-06 22:00:00,-0.006586944
2023-03-06 23:00:00,-0.006435556
2023-03-07 00:00:00,-0.006398889
2023-03-07 01:00:00,-0.006366111
2023-03-07 02:00:00,-0.006330833
2023-03-07 03:00:00,-0.006265278
2023-03-07 04:00:00,-0.006273333
2023-03-07 05:00:00,-0.006265556
2023-03-07 06:00:00,-0.006283056
2023-03-07 07:00:00,0.090800837
2023-03-07 08:00:00,1.215829968
2023-03-07 09:00:00,2.501375675
2023-03-07 10:00:00,2.658392668
2023-03-07 11:00:00,3.531059742
2023-03-07 12:00:00,3.809473515
2023-03-07 13:00:00,3.71805501
2023-03-07 14:00:00,3.135591745
2023-03-07 15:00:00,1.925898314
2023-03-07 16:00:00,1.246456385
2023-03-07 17:00:00,0.27549389
2023-03-07 18:00:00,-0.006127222
2023-03-07 19:00:00,-0.006489722
2023-03-07 20:00:00,-0.006524722
2023-03-07 21:00:00,-0.006580556
2023-03-07 22:00:00,-0.006552778
2023-03-07 23:00:00,-0.006482778
2023-03-08 00:00:00,-0.006452778
2023-03-08 01:00:00,-0.006405
2023-03-08 02:00:00,-0.006399722
2023-03-08 03:00:00,-0.006364444
2023-03-08 04:00:00,-0.006378611
2023-03-08 05:00:00,-0.006345556
2023-03-08 06:00:00,-0.006061111
2023-03-08 07:00:00,0.233998328
2023-03-08 08:00:00,0.685703635
2023-03-08 09:00:00,0.536455572
2023-03-08 10:00:00,1.27665472
2023-03-08 11:00:00,0.62776947
2023-03-08 12:00:00,0.849782765
2023-03-08 13:00:00,0.561275303
2023-03-08 14:00:00,0.700655818
2023-03-08 15:00:00,0.437510014
2023-03-08 16:00:00,0.291678607
2023-03-08 17:00:00,0.155116111
2023-03-08 18:00:00,-0.006462778
2023-03-08 19:00:00,-0.006339167
2023-03-08 20:00:00,-0.006348889
2023-03-08 21:00:00,-0.0063375
2023-03-08 22:00:00,-0.006366667
2023-03-08 23:00:00,-0.006418333
2023-03-09 00:00:00,-0.006416944
2023-03-09 01:00:00,-0.0063825
2023-03-09 02:00:00,-0.006392222
2023-03-09 03:00:00,-0.006355833
2023-03-09 04:00:00,-0.0063675
2023-03-09 05:00:00,-0.006328333
2023-03-09 06:00:00,-0.006308056
2023-03-09 07:00:00,0.05056639
2023-03-09 08:00:00,0.299476385
2023-03-09 09:00:00,0.891096413
2023-03-09 10:00:00,1.892474771
2023-03-09 11:00:00,1.650335312
2023-03-09 12:00:00,1.064557791
2023-03-09 13:00:00,1.249945283
2023-03-09 14:00:00,1.145600796
2023-03-09 15:00:00,0.67408222
2023-03-09 16:00:00,0.128227502
2023-03-09 17:00:00,-0.003626667
2023-03-09 18:00:00,-0.006502222
2023-03-09 19:00:00,-0.00646
2023-03-09 20:00:00,-0.006435556
2023-03-09 21:00:00,-0.006470278
2023-03-09 22:00:00,-0.006523611
2023-03-09 23:00:00,-0.006502778
2023-03-10 00:00:00,-0.006515556
2023-03-10 01:00:00,-0.006520833
2023-03-10 02:00:00,-0.006480278
2023-03-10 03:00:00,-0.006454167
2023-03-10 04:00:00,-0.006465833
2023-03-10 05:00:00,-0.006407222
2023-03-10 06:00:00,-0.0063575
2023-03-10 07:00:00,-0.005536389
2023-03-10 08:00:00,0.027025279
2023-03-10 09:00:00,0.045295279
2023-03-10 10:00:00,0.074756391
2023-03-10 11:00:00,0.055703335
2023-03-10 12:00:00,0.165375561
2023-03-10 13:00:00,0.24889861
2023-03-10 14:00:00,0.232976109
2023-03-10 15:00:00,0.115867779
2023-03-10 16:00:00,0.053149167
2023-03-10 17:00:00,-0.004166667
2023-03-10 18:00:00,-0.006324722
2023-03-10 19:00:00,-0.006371667
2023-03-10 20:00:00,-0.006353611
2023-03-10 21:00:00,-0.006373889
2023-03-10 22:00:00,-0.006406667
2023-03-10 23:00:00,-0.006425278
2023-03-11 00:00:00,-0.006397778
2023-03-11 01:00:00,-0.006375833
2023-03-11 02:00:00,-0.006385556
2023-03-11 03:00:00,-0.006375833
2023-03-11 04:00:00,-0.006368056
2023-03-11 05:00:00,-0.0063625
2023-03-11 06:00:00,-0.006386667
2023-03-11 07:00:00,-0.001643889
2023-03-11 08:00:00,0.014024167
2023-03-11 09:00:00,0.021149168
2023-03-11 10:00:00,0.017738611
2023-03-11 11:00:00,0.037377223
2023-03-11 12:00:00,0.105075836
2023-03-11 13:00:00,0.106110275
2023-03-11 14:00:00,0.014530556
2023-03-11 15:00:00,-0.004793333
2023-03-11 16:00:00,-0.006303333
2023-03-11 17:00:00,-0.006297778
2023-03-11 18:00:00,-0.006250278
2023-03-11 19:00:00,-0.006262778
2023-03-11 20:00:00,-0.006255278
2023-03-11 21:00:00,-0.006269167
2023-03-11 22:00:00,-0.006332778
2023-03-11 23:00:00,-0.006362222
2023-03-12 00:00:00,-0.006323056
2023-03-12 01:00:00,-0.0063125
2023-03-12 04:00:00,-0.006365278
2023-03-12 05:00:00,-0.0063175
2023-03-12 06:00:00,-0.006313333
2023-03-12 07:00:00,-0.006360556
2023-03-12 08:00:00,-0.006344722
2023-03-12 09:00:00,-0.0010225
2023-03-12 10:00:00,-0.000537778
2023-03-12 11:00:00,0.001621389
2023-03-12 12:00:00,0.040073056
2023-03-12 13:00:00,0.053514998
2023-03-12 14:00:00,0.029120555
2023-03-12 15:00:00,0.0217275
2023-03-12 16:00:00,0.015565833
2023-03-12 17:00:00,-0.000984444
2023-03-12 18:00:00,-0.005904722
2023-03-12 19:00:00,-0.006283889
2023-03-12 20:00:00,-0.006263611
2023-03-12 21:00:00,-0.006282778
2023-03-12 22:00:00,-0.006330833
2023-03-12 23:00:00,-0.006351111
2023-03-13 00:00:00,-0.006305278
2023-03-13 01:00:00,-0.006286111
2023-03-13 02:00:00,-0.006298333
2023-03-13 03:00:00,-0.006305
2023-03-13 04:00:00,-0.006323333
2023-03-13 05:00:00,-0.006259167
2023-03-13 06:00:00,-0.006237222
2023-03-13 07:00:00,-0.006336389
2023-03-13 08:00:00,-0.0061625
2023-03-13 09:00:00,0.023886668
2023-03-13 10:00:00,0.086174168
2023-03-13 11:00:00,0.164041385
2023-03-13 12:00:00,0.173535004
2023-03-13 13:00:00,0.253851384
2023-03-13 14:00:00,0.399745554
2023-03-13 15:00:00,0.427578598
2023-03-13 16:00:00,0.421090007
2023-03-13 17:00:00,0.259465009
2023-03-13 18:00:00,0.058634166
2023-03-13 19:00:00,-0.006420556
2023-03-13 20:00:00,-0.006388333
2023-03-13 21:00:00,-0.006389722
2023-03-13 22:00:00,-0.006396389
2023-03-13 23:00:00,-0.006362222
2023-03-14 00:00:00,-0.006364167
2023-03-14 01:00:00,-0.006324167
2023-03-14 02:00:00,-0.006335833
2023-03-14 03:00:00,-0.006312222
2023-03-14 04:00:00,-0.006272222
2023-03-14 05:00:00,-0.006218611
2023-03-14 06:00:00,-0.006134722
2023-03-14 07:00:00,-0.006211389
2023-03-14 08:00:00,0.030137222
2023-03-14 09:00:00,0.317696661
2023-03-14 10:00:00,0.565176368
2023-03-14 11:00:00,0.79261446
2023-03-14 12:00:00,1.033395529
2023-03-14 13:00:00,1.29501164
2023-03-14 14:00:00,1.520188928
2023-03-14 15:00:00,1.598809481
2023-03-14 16:00:00,1.344219446
2023-03-14 17:00:00,0.743250549
2023-03-14 18:00:00,0.154965281
2023-03-14 19:00:00,-0.004076944
2023-03-14 20:00:00,-0.006334722
2023-03-14 21:00:00,-0.006343056
2023-03-14 22:00:00,-0.006375278
2023-03-14 23:00:00,-0.006406389
2023-03-15 00:00:00,-0.00637
2023-03-15 01:00:00,-0.006323333
2023-03-15 02:00:00,-0.006311944
2023-03-15 03:00:00,-0.006314167
2023-03-15 04:00:00,-0.006323611
2023-03-15 05:00:00,-0.006308056
2023-03-15 06:00:00,-0.006283611
2023-03-15 07:00:00,-0.003959722
2023-03-15 08:00:00,0.171851382
2023-03-15 09:00:00,0.554133356
2023-03-15 10:00:00,0.8843472
2023-03-15 11:00:00,1.716152787
2023-03-15 12:00:00,2.475768089
2023-03-15 13:00:00,2.26252389
2023-03-15 14:00:00,2.53883028
2023-03-15 15:00:00,1.457059503
2023-03-15 16:00:00,1.433906436
2023-03-15 17:00:00,0.961359739
2023-03-15 18:00:00,0.179704443
2023-03-15 19:00:00,-0.005960556
2023-03-15 20:00:00,-0.006411944
2023-03-15 21:00:00,-0.006426111
2023-03-15 22:00:00,-0.006464444
2023-03-15 23:00:00,-0.006486389
2023-03-16 00:00:00,-0.006437222
2023-03-16 01:00:00,-0.006396944
2023-03-16 02:00:00,-0.006401667
2023-03-16 03:00:00,-0.006379167
2023-03-16 04:00:00,-0.006377778
